OrderDate,Region,ProductCategory,CustomerSegment,UnitsSold,Revenue,Cost,Profit
2024-03-18,East,Product A,Online,47,12196.79,7457.02,4739.77
2024-03-18,East,Product B,Online,23,8507.49,6575.76,1931.73
2024-03-18,East,Product C,Retail,43,860.63,644.83,215.8
2024-03-18,East,Product D,Online,28,3980.23,2008.08,1972.15
2024-03-18,West,Product A,Online,32,13713.68,11453.27,2260.41
2024-03-18,West,Product B,Retail,5,1334.71,707.09,627.62
2024-03-18,West,Product C,Online,31,6274.09,4470.27,1803.82
2024-03-18,West,Product D,Online,25,5178.8,3459.52,1719.28
2024-03-19,North,Product A,Online,32,3357.14,2838.69,518.45
2024-03-19,North,Product B,Wholesale,29,1800.09,941.51,858.58
2024-03-19,North,Product C,Online,3,1229.96,755.72,474.24
2024-03-19,North,Product D,Wholesale,1,213.3,156.86,56.44
2024-03-19,South,Product A,Online,8,1370.52,749.16,621.36
2024-03-19,South,Product B,Retail,35,11899.17,6447.53,5451.64
2024-03-19,South,Product C,Wholesale,20,7633.33,6148.65,1484.68
2024-03-19,South,Product D,Retail,19,7039.87,5045.55,1994.32
2024-03-19,East,Product A,Online,13,420.3,252.01,168.29
2024-03-19,East,Product B,Wholesale,45,19259.12,10952.39,8306.73
2024-03-19,East,Product C,Online,26,1868.4,1247.1,621.3
2024-03-19,East,Product D,Online,13,3638.18,1928.64,1709.54
2024-03-19,West,Product A,Online,48,3390.34,2390.04,1000.3
2024-03-19,West,Product B,Online,14,603.18,364.01,239.17
2024-03-19,West,Product C,Wholesale,38,10303.41,6131.82,4171.59
2024-03-19,West,Product D,Retail,46,14136.98,10299.25,3837.73
2024-03-20,North,Product A,Wholesale,35,14306.73,10073.31,4233.42
2024-03-20,North,Product B,Retail,47,9170.39,6642.46,2527.93
2024-03-20,North,Product C,Wholesale,4,444.68,331.56,113.12
2024-03-20,North,Product D,Wholesale,12,2305.66,1888.26,417.4
2024-03-20,South,Product A,Retail,24,11125.72,9360.21,1765.51
2024-03-20,South,Product B,Wholesale,4,840.2,642.49,197.71
2024-03-20,South,Product C,Retail,11,2173.73,1505.67,668.06
2024-03-20,South,Product D,Retail,23,3970.53,2790.91,1179.62
2024-03-20,East,Product A,Retail,26,10700.8,7098.43,3602.37
2024-03-20,East,Product B,Retail,36,3589.39,1871.46,1717.93
2024-03-20,East,Product C,Retail,3,710.5,443.46,267.04
2024-03-20,East,Product D,Online,45,3387.16,2740.71,646.45
2024-03-20,West,Product A,Wholesale,38,7823.89,5718.42,2105.47
2024-03-20,West,Product B,Online,38,9066.19,5849.83,3216.36
2024-03-20,West,Product C,Wholesale,22,1869.35,1063.98,805.37
2024-03-20,West,Product D,Wholesale,10,1459.86,998.31,461.55
2024-03-21,North,Product A,Retail,38,16595.41,10024.9,6570.51
2024-03-21,North,Product B,Wholesale,34,1301.57,933.21,368.36
2024-03-21,North,Product C,Wholesale,26,3202.16,1648.11,1554.05
2024-03-21,North,Product D,Online,9,605.93,327.67,278.26
2024-03-21,South,Product A,Online,36,10056.02,5307.05,4748.97
2024-03-21,South,Product B,Retail,32,14587.16,9316.96,5270.2
2024-03-21,South,Product C,Online,16,4608.15,3707.16,900.99
2024-03-21,South,Product D,Wholesale,4,1259.65,860.7,398.95
2024-03-21,East,Product A,Wholesale,26,6384.54,4315.13,2069.41
2024-03-21,East,Product B,Wholesale,30,5136.15,3990.75,1145.4
2024-03-21,East,Product C,Online,36,14258.35,8511.87,5746.48
2024-03-21,East,Product D,Wholesale,1,175.09,148.08,27.01
2024-03-21,West,Product A,Wholesale,45,9413.34,6694.46,2718.88
2024-03-21,West,Product B,Retail,19,5088.5,3578.36,1510.14
2024-03-21,West,Product C,Retail,30,10280.41,6871.91,3408.5
2024-03-21,West,Product D,Retail,12,5715.07,2901.67,2813.4
2024-03-22,North,Product A,Online,21,550.1,318.7,231.4
2024-03-22,North,Product B,Wholesale,15,4694.72,2386.98,2307.74
2024-03-22,North,Product C,Wholesale,18,5539.34,4519.22,1020.12
2024-03-22,North,Product D,Online,37,16822.37,13329.72,3492.65
2024-03-22,South,Product A,Retail,11,4583.08,3234.74,1348.34
2024-03-22,South,Product B,Online,34,13732.46,9532.26,4200.2
2024-03-22,South,Product C,Retail,6,1462.41,959.17,503.24
2024-03-22,South,Product D,Online,16,6973.13,3888.36,3084.77
2024-03-22,East,Product A,Retail,49,14424.21,8145.26,6278.95
2024-03-22,East,Product B,Online,23,9156.67,5486.47,3670.2
2024-03-22,East,Product C,Online,10,2806.39,1770.36,1036.03
2024-03-22,East,Product D,Wholesale,29,751.79,413.51,338.28
2024-03-22,West,Product A,Online,28,3841.53,2724.81,1116.72
2024-03-22,West,Product B,Online,38,10093.54,6754.12,3339.42
2024-03-22,West,Product C,Online,20,4954.57,2490.0,2464.57
2024-03-22,West,Product D,Online,45,12851.08,8766.46,4084.62
2024-03-23,North,Product A,Retail,48,5610.44,3312.05,2298.39
2024-03-23,North,Product B,Retail,7,469.31,241.89,227.42
2024-03-23,North,Product C,Retail,22,6155.81,4468.81,1687.0
2024-03-23,North,Product D,Retail,10,4740.66,3767.68,972.98
2024-03-23,South,Product A,Wholesale,25,11743.13,9916.03,1827.1
2024-03-23,South,Product B,Retail,46,12369.84,7249.3,5120.54
2024-03-23,South,Product C,Online,23,11384.14,8418.69,2965.45
2024-03-23,South,Product D,Wholesale,25,2210.68,1401.02,809.66
2024-03-23,East,Product A,Retail,28,1591.63,798.15,793.48
2024-03-23,East,Product B,Online,28,9186.05,5913.76,3272.29
2024-03-23,East,Product C,Retail,9,1974.71,1003.95,970.76
2024-03-23,East,Product D,Online,4,420.0,224.47,195.53
2024-03-23,West,Product A,Online,26,8000.01,6040.25,1959.76
2024-03-23,West,Product B,Wholesale,30,7661.88,4285.49,3376.39
2024-03-23,West,Product C,Online,18,7250.52,5344.66,1905.86
2024-03-23,West,Product D,Online,45,11161.94,9184.62,1977.32
2024-03-24,North,Product A,Online,13,2010.95,1251.77,759.18
2024-03-24,North,Product B,Wholesale,19,9431.73,5510.34,3921.39
2024-03-24,North,Product C,Retail,14,5861.78,3391.8,2469.98
2024-03-24,North,Product D,Online,1,216.64,182.49,34.15
2024-03-24,South,Product A,Online,19,3427.84,2590.78,837.06
2024-03-24,South,Product B,Retail,33,13848.57,10822.08,3026.49
2024-03-24,South,Product C,Online,49,23493.27,19065.92,4427.35
2024-03-24,South,Product D,Wholesale,35,8422.03,6202.96,2219.07
2024-03-24,East,Product A,Online,23,6736.82,3507.94,3228.88
2024-03-24,East,Product B,Online,45,3773.01,2096.13,1676.88
2024-03-24,East,Product C,Retail,22,9728.59,7952.78,1775.81
2024-03-24,East,Product D,Online,41,4919.65,3071.85,1847.8
2024-03-24,West,Product A,Retail,43,15322.97,10820.42,4502.55
2024-03-24,West,Product B,Retail,43,8080.99,4730.05,3350.94
2024-03-24,West,Product C,Wholesale,39,11140.99,7794.24,3346.75
2024-03-24,West,Product D,Wholesale,24,9030.97,4595.14,4435.83
2024-03-25,North,Product A,Wholesale,7,2761.51,1925.77,835.74
2024-03-25,North,Product B,Online,27,9546.59,6669.12,2877.47
2024-03-25,North,Product C,Retail,21,7829.05,5586.32,2242.73
2024-03-25,North,Product D,Retail,49,4112.44,2432.37,1680.07
2024-03-25,South,Product A,Retail,28,8614.58,5856.17,2758.41
2024-03-25,South,Product B,Wholesale,41,10585.99,6351.27,4234.72
2024-03-25,South,Product C,Online,6,188.97,133.17,55.8
2024-03-25,South,Product D,Retail,35,1723.15,880.23,842.92
2024-03-25,East,Product A,Retail,24,6486.26,5278.53,1207.73
2024-03-25,East,Product B,Wholesale,45,11581.66,6284.13,5297.53
2024-03-25,East,Product C,Online,25,4292.93,3088.5,1204.43
2024-03-25,East,Product D,Retail,19,5958.22,3595.86,2362.36
2024-03-25,West,Product A,Online,1,177.16,98.79,78.37
2024-03-25,West,Product B,Wholesale,18,3007.43,2088.05,919.38
2024-03-25,West,Product C,Online,21,4719.12,3376.05,1343.07
2024-03-25,West,Product D,Retail,39,14315.9,11029.47,3286.43
2024-03-26,North,Product A,Retail,18,2807.58,1797.16,1010.42
2024-03-26,North,Product B,Retail,31,826.27,600.93,225.34
2024-03-26,North,Product C,Online,45,18150.96,15001.11,3149.85
2024-03-26,North,Product D,Retail,35,10064.4,7522.69,2541.71
2024-03-26,South,Product A,Retail,20,8154.09,6605.38,1548.71
2024-03-26,South,Product B,Retail,13,378.22,286.53,91.69
2024-03-26,South,Product C,Online,31,2597.97,1879.56,718.41
2024-03-26,South,Product D,Online,46,2181.15,1195.64,985.51
2024-03-26,East,Product A,Retail,35,15874.16,8073.86,7800.3
2024-03-26,East,Product B,Retail,12,2293.85,1878.9,414.95
2024-03-26,East,Product C,Online,7,1190.33,766.26,424.07
2024-03-26,East,Product D,Online,39,19061.22,13837.7,5223.52
2024-03-26,West,Product A,Online,29,4803.13,3716.0,1087.13
2024-03-26,West,Product B,Online,31,10911.84,9143.83,1768.01
2024-03-26,West,Product C,Wholesale,17,1828.86,1532.26,296.6
2024-03-26,West,Product D,Online,39,12611.4,9510.75,3100.65
2024-03-27,North,Product A,Retail,35,7881.44,5720.56,2160.88
2024-03-27,North,Product B,Wholesale,19,4012.32,2015.73,1996.59
2024-03-27,North,Product C,Retail,47,21729.34,17040.74,4688.6
2024-03-27,North,Product D,Online,4,1606.51,985.28,621.23
2024-03-27,South,Product A,Online,14,1508.51,1259.16,249.35
2024-03-27,South,Product B,Online,30,5485.07,2862.39,2622.68
2024-03-27,South,Product C,Online,40,16397.9,8671.9,7726.0
2024-03-27,South,Product D,Online,42,11845.82,9762.99,2082.83
2024-03-27,East,Product A,Wholesale,27,10714.68,6383.75,4330.93
2024-03-27,East,Product B,Wholesale,24,1603.29,1280.49,322.8
2024-03-27,East,Product C,Online,25,1145.27,840.94,304.33
2024-03-27,East,Product D,Online,26,3559.77,2161.2,1398.57
2024-03-27,West,Product A,Wholesale,11,4768.29,2613.29,2155.0
2024-03-27,West,Product B,Wholesale,48,8536.07,6246.78,2289.29
2024-03-27,West,Product C,Wholesale,8,3505.61,2107.94,1397.67
2024-03-27,West,Product D,Online,7,582.47,434.97,147.5
2024-03-28,North,Product A,Online,8,2762.46,1625.18,1137.28
2024-03-28,North,Product B,Online,3,303.16,157.27,145.89
2024-03-28,North,Product C,Online,1,248.23,197.89,50.34
2024-03-28,North,Product D,Retail,41,16968.47,12502.8,4465.67
2024-03-28,South,Product A,Retail,36,10704.87,6505.95,4198.92
2024-03-28,South,Product B,Online,35,14023.46,11827.87,2195.59
2024-03-28,South,Product C,Online,47,3317.86,2633.05,684.81
2024-03-28,South,Product D,Retail,48,17019.44,10671.94,6347.5
2024-03-28,East,Product A,Wholesale,24,2084.12,1488.48,595.64
2024-03-28,East,Product B,Online,14,2471.44,1297.06,1174.38
2024-03-28,East,Product C,Online,15,6509.97,3786.04,2723.93
2024-03-28,East,Product D,Wholesale,3,966.66,775.47,191.19
2024-03-28,West,Product A,Wholesale,24,11741.84,8265.32,3476.52
2024-03-28,West,Product B,Online,49,6190.09,3216.72,2973.37
2024-03-28,West,Product C,Wholesale,44,12022.14,6733.1,5289.04
2024-03-28,West,Product D,Retail,7,3096.51,2096.13,1000.38
2024-03-29,North,Product A,Wholesale,25,2160.46,1823.34,337.12
2024-03-29,North,Product B,Wholesale,2,110.43,80.85,29.58
2024-03-29,North,Product C,Wholesale,29,7094.29,4566.94,2527.35
2024-03-29,North,Product D,Retail,35,15736.95,12568.08,3168.87
2024-03-29,South,Product A,Wholesale,43,10313.71,6083.3,4230.41
2024-03-29,South,Product B,Wholesale,4,1064.72,651.93,412.79
2024-03-29,South,Product C,Online,17,8465.19,5522.2,2942.99
2024-03-29,South,Product D,Wholesale,41,12052.59,8045.67,4006.92
2024-03-29,East,Product A,Wholesale,2,40.22,32.99,7.23
2024-03-29,East,Product B,Online,22,9122.73,6965.18,2157.55
2024-03-29,East,Product C,Online,46,20266.33,15260.03,5006.3
2024-03-29,East,Product D,Retail,33,11836.11,7192.76,4643.35
2024-03-29,West,Product A,Retail,18,990.75,753.38,237.37
2024-03-29,West,Product B,Wholesale,28,3711.67,2829.34,882.33
2024-03-29,West,Product C,Retail,16,2106.65,1606.51,500.14
2024-03-29,West,Product D,Retail,13,766.46,504.54,261.92
2024-03-30,North,Product A,Retail,37,12932.49,10155.56,2776.93
2024-03-30,North,Product B,Wholesale,15,5866.92,4312.51,1554.41
2024-03-30,North,Product C,Wholesale,34,8199.17,6937.27,1261.9
2024-03-30,North,Product D,Wholesale,42,12178.58,7280.43,4898.15
2024-03-30,South,Product A,Wholesale,1,445.52,284.92,160.6
2024-03-30,South,Product B,Retail,43,6372.43,4378.7,1993.73
2024-03-30,South,Product C,Online,47,10042.53,5846.4,4196.13
2024-03-30,South,Product D,Wholesale,6,1091.51,861.89,229.62
2024-03-30,East,Product A,Online,8,1342.03,784.29,557.74
2024-03-30,East,Product B,Online,7,768.74,533.85,234.89
2024-03-30,East,Product C,Online,35,6802.98,4445.93,2357.05
2024-03-30,East,Product D,Wholesale,20,8155.51,6182.64,1972.87
2024-03-30,West,Product A,Wholesale,34,14388.76,8903.23,5485.53
2024-03-30,West,Product B,Online,17,2907.37,2139.55,767.82
2024-03-30,West,Product C,Online,46,21141.03,15882.76,5258.27
2024-03-30,West,Product D,Wholesale,19,3355.69,1702.23,1653.46
2024-03-31,North,Product A,Retail,1,414.2,286.06,128.14
2024-03-31,North,Product B,Retail,1,478.62,280.68,197.94
2024-03-31,North,Product C,Wholesale,16,1616.46,1291.36,325.1
2024-03-31,North,Product D,Online,16,1207.49,957.23,250.26
2024-03-31,South,Product A,Retail,17,7028.14,5698.89,1329.25
2024-03-31,South,Product B,Retail,7,1832.46,1479.61,352.85
2024-03-31,South,Product C,Online,4,1528.71,1002.69,526.02
2024-03-31,South,Product D,Retail,2,200.86,122.24,78.62
2024-03-31,East,Product A,Retail,12,4827.5,3663.18,1164.32
2024-03-31,East,Product B,Wholesale,47,13281.34,7047.16,6234.18
2024-03-31,East,Product C,Wholesale,6,1310.93,673.73,637.2
2024-03-31,East,Product D,Wholesale,13,6223.25,5188.77,1034.48
2024-03-31,West,Product A,Online,33,1342.71,755.52,587.19
2024-03-31,West,Product B,Retail,5,438.88,336.72,102.16
2024-03-31,West,Product C,Wholesale,16,7856.06,4977.33,2878.73
2024-03-31,West,Product D,Online,29,5348.87,3849.5,1499.37
2024-04-01,North,Product A,Online,29,2612.61,2164.08,448.53
2024-04-01,North,Product B,Wholesale,7,3121.9,2244.34,877.56
2024-04-01,North,Product C,Wholesale,43,2284.92,1410.2,874.72
2024-04-01,North,Product D,Wholesale,32,14868.1,10656.1,4212.0
2024-04-01,South,Product A,Retail,34,11921.39,8263.64,3657.75
2024-04-01,South,Product B,Wholesale,33,3775.54,2201.59,1573.95
2024-04-01,South,Product C,Online,12,3701.45,2752.5,948.95
2024-04-01,South,Product D,Online,27,9776.15,5549.0,4227.15
2024-04-01,East,Product A,Retail,2,403.1,274.53,128.57
2024-04-01,East,Product B,Online,15,1735.29,1118.1,617.19
2024-04-01,East,Product C,Retail,26,4464.94,2319.58,2145.36
2024-04-01,East,Product D,Retail,48,6508.12,4135.15,2372.97
2024-04-01,West,Product A,Retail,24,2175.32,1314.53,860.79
2024-04-01,West,Product B,Retail,24,10972.72,5509.58,5463.14
2024-04-01,West,Product C,Retail,24,4024.46,3316.64,707.82
2024-04-01,West,Product D,Retail,48,14359.24,10771.49,3587.75
2024-04-02,North,Product A,Wholesale,21,4893.22,2930.2,1963.02
2024-04-02,North,Product B,Retail,45,19834.86,14977.39,4857.47
2024-04-02,North,Product C,Retail,45,7981.31,5030.05,2951.26
2024-04-02,North,Product D,Online,29,5296.42,4413.09,883.33
2024-04-02,South,Product A,Online,43,1985.13,1210.76,774.37
2024-04-02,South,Product B,Wholesale,15,1859.37,1497.57,361.8
2024-04-02,South,Product C,Retail,26,5808.65,3599.89,2208.76
2024-04-02,South,Product D,Retail,18,7525.89,4264.3,3261.59
2024-04-02,East,Product A,Retail,42,11999.74,7256.62,4743.12
2024-04-02,East,Product B,Online,3,684.52,545.54,138.98
2024-04-02,East,Product C,Online,8,3208.71,2661.14,547.57
2024-04-02,East,Product D,Retail,46,17295.13,13521.06,3774.07
2024-04-02,West,Product A,Wholesale,1,44.61,28.58,16.03
2024-04-02,West,Product B,Online,8,3036.02,1897.34,1138.68
2024-04-02,West,Product C,Wholesale,41,5132.4,2768.9,2363.5
2024-04-02,West,Product D,Online,7,1768.56,900.91,867.65
2024-04-03,North,Product A,Online,3,1452.87,1090.08,362.79
2024-04-03,North,Product B,Wholesale,2,450.02,299.84,150.18
2024-04-03,North,Product C,Wholesale,44,12192.6,8734.8,3457.8
2024-04-03,North,Product D,Wholesale,34,11561.06,7848.11,3712.95
2024-04-03,South,Product A,Online,42,20542.04,12013.47,8528.57
2024-04-03,South,Product B,Online,17,7187.05,4978.69,2208.36
2024-04-03,South,Product C,Wholesale,46,14173.55,10714.32,3459.23
2024-04-03,South,Product D,Retail,36,7948.07,4834.77,3113.3
2024-04-03,East,Product A,Wholesale,46,2431.17,1979.19,451.98
2024-04-03,East,Product B,Wholesale,18,3192.56,2507.79,684.77
2024-04-03,East,Product C,Wholesale,40,9889.96,7902.98,1986.98
2024-04-03,East,Product D,Online,20,8748.64,4644.19,4104.45
2024-04-03,West,Product A,Wholesale,5,536.36,348.97,187.39
2024-04-03,West,Product B,Online,5,1795.85,1234.42,561.43
2024-04-03,West,Product C,Retail,3,342.94,196.89,146.05
2024-04-03,West,Product D,Wholesale,8,1396.74,972.01,424.73
2024-04-04,North,Product A,Online,24,8990.33,5458.87,3531.46
2024-04-04,North,Product B,Online,14,4958.41,2813.92,2144.49
2024-04-04,North,Product C,Retail,46,12671.48,9979.74,2691.74
2024-04-04,North,Product D,Retail,17,6801.83,5332.98,1468.85
2024-04-04,South,Product A,Wholesale,12,570.11,319.89,250.22
2024-04-04,South,Product B,Wholesale,42,15189.44,12370.65,2818.79
2024-04-04,South,Product C,Wholesale,5,397.86,215.84,182.02
2024-04-04,South,Product D,Online,34,3679.37,2262.57,1416.8
2024-04-04,East,Product A,Online,12,3061.17,2096.99,964.18
2024-04-04,East,Product B,Retail,36,4133.77,3231.83,901.94
2024-04-04,East,Product C,Wholesale,42,9634.72,7037.27,2597.45
2024-04-04,East,Product D,Wholesale,21,8535.58,4676.61,3858.97
2024-04-04,West,Product A,Retail,39,17504.54,11128.37,6376.17
2024-04-04,West,Product B,Retail,1,367.85,291.61,76.24
2024-04-04,West,Product C,Wholesale,44,7553.86,6030.05,1523.81
2024-04-04,West,Product D,Online,6,1712.11,1299.89,412.22
2024-04-05,North,Product A,Wholesale,10,3429.23,2119.41,1309.82
2024-04-05,North,Product B,Retail,21,3256.01,2149.46,1106.55
2024-04-05,North,Product C,Wholesale,18,1007.1,540.97,466.13
2024-04-05,North,Product D,Wholesale,27,3849.38,3040.21,809.17
2024-04-05,South,Product A,Online,32,15710.95,10419.32,5291.63
2024-04-05,South,Product B,Online,34,7245.65,4700.5,2545.15
2024-04-05,South,Product C,Retail,29,10589.53,7324.05,3265.48
2024-04-05,South,Product D,Retail,21,2948.97,1578.28,1370.69
2024-04-05,East,Product A,Retail,34,10744.75,8609.55,2135.2
2024-04-05,East,Product B,Retail,18,3232.17,1973.03,1259.14
2024-04-05,East,Product C,Retail,30,5881.9,3145.78,2736.12
2024-04-05,East,Product D,Retail,11,4805.98,3352.77,1453.21
2024-04-05,West,Product A,Wholesale,47,7360.58,5012.73,2347.85
2024-04-05,West,Product B,Wholesale,19,6628.79,3987.32,2641.47
2024-04-05,West,Product C,Wholesale,23,3387.9,1895.24,1492.66
2024-04-05,West,Product D,Wholesale,8,820.14,567.18,252.96
2024-04-06,North,Product A,Online,30,1519.87,928.77,591.1
2024-04-06,North,Product B,Online,26,6951.01,3724.55,3226.46
2024-04-06,North,Product C,Wholesale,12,5459.91,4150.64,1309.27
2024-04-06,North,Product D,Online,13,5630.57,4184.76,1445.81
2024-04-06,South,Product A,Online,37,7739.04,6174.46,1564.58
2024-04-06,South,Product B,Online,40,15126.65,11809.58,3317.07
2024-04-06,South,Product C,Retail,37,10283.17,5832.45,4450.72
2024-04-06,South,Product D,Wholesale,41,3403.75,2070.81,1332.94
2024-04-06,East,Product A,Online,7,2694.94,1985.47,709.47
2024-04-06,East,Product B,Retail,15,1625.12,1242.82,382.3
2024-04-06,East,Product C,Retail,4,513.52,367.59,145.93
2024-04-06,East,Product D,Retail,23,4060.92,2696.43,1364.49
2024-04-06,West,Product A,Online,49,24139.07,13836.13,10302.94
2024-04-06,West,Product B,Online,16,2945.53,2489.06,456.47
2024-04-06,West,Product C,Retail,42,1534.14,1006.46,527.68
2024-04-06,West,Product D,Retail,48,1821.63,1233.02,588.61
2024-04-07,North,Product A,Wholesale,28,11709.36,6402.6,5306.76
2024-04-07,North,Product B,Wholesale,34,12943.23,10735.98,2207.25
2024-04-07,North,Product C,Retail,14,946.82,615.46,331.36
2024-04-07,North,Product D,Retail,33,4068.07,2927.44,1140.63
2024-04-07,South,Product A,Online,10,355.77,207.22,148.55
2024-04-07,South,Product B,Wholesale,5,1057.9,618.65,439.25
2024-04-07,South,Product C,Retail,12,5738.23,4713.86,1024.37
2024-04-07,South,Product D,Online,23,4624.31,3609.94,1014.37
2024-04-07,East,Product A,Online,9,3936.39,2217.09,1719.3
2024-04-07,East,Product B,Retail,34,13021.06,8305.02,4716.04
2024-04-07,East,Product C,Retail,45,6138.96,3696.22,2442.74
2024-04-07,East,Product D,Wholesale,34,8420.72,4705.56,3715.16
2024-04-07,West,Product A,Online,17,3603.86,1874.32,1729.54
2024-04-07,West,Product B,Retail,46,20446.3,11309.05,9137.25
2024-04-07,West,Product C,Online,38,15272.84,8050.6,7222.24
2024-04-07,West,Product D,Retail,9,2708.48,1597.31,1111.17
2024-04-08,North,Product A,Online,24,1989.8,1550.23,439.57
2024-04-08,North,Product B,Online,31,11784.92,7174.07,4610.85
2024-04-08,North,Product C,Wholesale,34,14663.55,9727.91,4935.64
2024-04-08,North,Product D,Online,16,4437.67,3333.03,1104.64
2024-04-08,South,Product A,Wholesale,4,1882.64,1135.67,746.97
2024-04-08,South,Product B,Wholesale,36,13799.71,10228.24,3571.47
2024-04-08,South,Product C,Online,49,3594.27,1835.4,1758.87
2024-04-08,South,Product D,Retail,44,5188.37,4094.99,1093.38
2024-04-08,East,Product A,Retail,20,924.26,776.51,147.75
2024-04-08,East,Product B,Retail,21,3352.04,2226.73,1125.31
2024-04-08,East,Product C,Wholesale,19,3160.72,1793.51,1367.21
2024-04-08,East,Product D,Retail,36,5867.01,4535.3,1331.71
2024-04-08,West,Product A,Online,44,5684.41,3172.84,2511.57
2024-04-08,West,Product B,Wholesale,34,14071.29,7070.82,7000.47
2024-04-08,West,Product C,Wholesale,41,4345.95,3528.47,817.48
2024-04-08,West,Product D,Online,10,3606.42,3044.9,561.52
2024-04-09,North,Product A,Online,21,1394.68,1049.02,345.66
2024-04-09,North,Product B,Retail,14,1518.51,780.17,738.34
2024-04-09,North,Product C,Online,17,6659.8,3643.25,3016.55
2024-04-09,North,Product D,Wholesale,40,9024.35,4597.79,4426.56
2024-04-09,South,Product A,Wholesale,33,2433.04,1735.55,697.49
2024-04-09,South,Product B,Wholesale,29,11604.54,9809.79,1794.75
2024-04-09,South,Product C,Wholesale,31,13824.88,11237.92,2586.96
2024-04-09,South,Product D,Wholesale,27,8511.3,7016.87,1494.43
2024-04-09,East,Product A,Retail,23,1017.6,703.73,313.87
2024-04-09,East,Product B,Online,28,4090.97,2721.67,1369.3
2024-04-09,East,Product C,Retail,6,2862.17,2256.18,605.99
2024-04-09,East,Product D,Online,1,302.06,237.78,64.28
2024-04-09,West,Product A,Retail,41,9627.82,7273.82,2354.0
2024-04-09,West,Product B,Retail,38,1925.55,1012.87,912.68
2024-04-09,West,Product C,Online,34,5628.55,4718.39,910.16
2024-04-09,West,Product D,Online,6,1084.45,758.9,325.55
2024-04-10,North,Product A,Online,9,206.71,162.01,44.7
2024-04-10,North,Product B,Online,7,2055.81,1466.96,588.85
2024-04-10,North,Product C,Wholesale,20,7966.73,4050.4,3916.33
2024-04-10,North,Product D,Wholesale,36,13657.51,7847.6,5809.91
2024-04-10,South,Product A,Retail,7,1931.97,1240.28,691.69
2024-04-10,South,Product B,Retail,4,1956.72,1562.76,393.96
2024-04-10,South,Product C,Retail,9,1353.59,725.95,627.64
2024-04-10,South,Product D,Wholesale,18,1142.43,838.32,304.11
2024-04-10,East,Product A,Online,17,7291.06,5730.9,1560.16
2024-04-10,East,Product B,Retail,17,7649.13,3902.05,3747.08
2024-04-10,East,Product C,Online,15,533.2,329.28,203.92
2024-04-10,East,Product D,Retail,22,8852.57,5473.49,3379.08
2024-04-10,West,Product A,Online,21,2681.78,1814.43,867.35
2024-04-10,West,Product B,Wholesale,32,10597.85,7194.7,3403.15
2024-04-10,West,Product C,Wholesale,48,23238.95,16265.4,6973.55
2024-04-10,West,Product D,Wholesale,39,17113.57,10019.17,7094.4
2024-04-11,North,Product A,Wholesale,31,11304.05,7123.98,4180.07
2024-04-11,North,Product B,Retail,38,5547.73,3902.41,1645.32
2024-04-11,North,Product C,Wholesale,46,3667.24,2603.22,1064.02
2024-04-11,North,Product D,Online,5,1333.49,988.84,344.65
2024-04-11,South,Product A,Wholesale,20,3500.7,2839.61,661.09
2024-04-11,South,Product B,Retail,43,4431.21,2629.35,1801.86
2024-04-11,South,Product C,Retail,38,2700.95,2127.3,573.65
2024-04-11,South,Product D,Wholesale,1,378.7,195.7,183.0
2024-04-11,East,Product A,Online,5,1806.78,907.69,899.09
2024-04-11,East,Product B,Wholesale,18,7093.72,4844.12,2249.6
2024-04-11,East,Product C,Online,17,2311.47,1706.9,604.57
2024-04-11,East,Product D,Wholesale,39,13451.05,7027.27,6423.78
2024-04-11,West,Product A,Online,45,16874.95,9683.51,7191.44
2024-04-11,West,Product B,Online,14,5755.41,3718.5,2036.91
2024-04-11,West,Product C,Online,3,252.64,210.62,42.02
2024-04-11,West,Product D,Retail,12,3025.25,1745.66,1279.59
2024-04-12,North,Product A,Retail,2,160.62,96.6,64.02
2024-04-12,North,Product B,Retail,6,2309.75,1738.88,570.87
2024-04-12,North,Product C,Wholesale,27,7138.39,3917.28,3221.11
2024-04-12,North,Product D,Retail,4,1753.44,1133.46,619.98
2024-04-12,South,Product A,Online,37,1948.34,1190.27,758.07
2024-04-12,South,Product B,Wholesale,44,10008.72,5324.85,4683.87
2024-04-12,South,Product C,Retail,14,364.65,264.58,100.07
2024-04-12,South,Product D,Retail,35,11378.62,9643.72,1734.9
2024-04-12,East,Product A,Wholesale,2,356.2,264.54,91.66
2024-04-12,East,Product B,Online,22,3651.24,2862.83,788.41
2024-04-12,East,Product C,Online,12,4427.63,3287.61,1140.02
2024-04-12,East,Product D,Retail,13,1665.0,1218.47,446.53
2024-04-12,West,Product A,Retail,10,950.54,725.38,225.16
2024-04-12,West,Product B,Online,35,8670.51,5348.16,3322.35
2024-04-12,West,Product C,Wholesale,7,725.17,501.39,223.78
2024-04-12,West,Product D,Online,3,133.68,77.73,55.95
2024-04-13,North,Product A,Retail,45,7601.08,4284.1,3316.98
2024-04-13,North,Product B,Online,34,4892.32,3240.65,1651.67
2024-04-13,North,Product C,Retail,39,18147.4,14584.99,3562.41
2024-04-13,North,Product D,Wholesale,23,1632.6,1259.64,372.96
2024-04-13,South,Product A,Retail,22,7075.98,4624.35,2451.63
2024-04-13,South,Product B,Retail,29,7533.71,5783.42,1750.29
2024-04-13,South,Product C,Wholesale,22,8959.53,5269.39,3690.14
2024-04-13,South,Product D,Online,38,2315.29,1859.56,455.73
